vessel_key,identity_basis,name,imo,mmsi,operator,ais_type,type_label,length_m,width_m,gross_tonnage,dimension_quality,size_band_reliable,existing_cruise_classification,candidate_classification,confidence_score,classification_reasons,exclusion_reasons,total_estimated_co2_tonnes,latest_month_estimated_co2_tonnes,observation_count,active_days,first_observed,latest_observed
IMO:9126819,IMO,Disney Wonder,9126819,308457000,Disney Cruise Line,Ocean cruise ship,Ocean cruise ship,0,0,0,MISSING,unknown_length,VERIFIED_OCEAN_CRUISE / HIGH / ACCEPT,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Ocean cruise ship,already verified as an accepted ocean/expedition cruise vessel,66.39,66.39,68,1,2026-07-08T00:35:38.270Z,2026-07-08T03:15:32.909Z
IMO:9128532,IMO,Norwegian Sky,9128532,308865000,Norwegian Cruise Line,Ocean cruise ship,Ocean cruise ship,0,0,0,MISSING,unknown_length,VERIFIED_OCEAN_CRUISE / HIGH / ACCEPT,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Ocean cruise ship,already verified as an accepted ocean/expedition cruise vessel,1020.146,1020.146,1333,4,2026-07-07T09:24:12.712Z,2026-07-10T10:10:13.609Z
IMO:9131797,IMO,MECKLENBURG VORPOMME,9131797,265031000,,Passenger ship,Passenger ship,200,29,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,162.8,162.8,86,2,2026-07-01T13:33:13.921Z,2026-07-02T14:44:21.246Z
IMO:9133915,IMO,SKANE,9133915,265463000,,Passenger ship,Passenger ship,200,28,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,102.48800000000001,102.48800000000001,97,2,2026-07-01T15:05:51.050Z,2026-07-02T14:49:56.561Z
IMO:9133977,IMO,WSF TACOMA,9133977,366772760,,Passenger ship,Passenger ship,140,28,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,97.705,97.705,225,2,2026-07-01T15:06:31.842Z,2026-07-02T14:50:58.235Z
IMO:9135262,IMO,ARIADNE,9135262,240580000,,Passenger ship,Passenger ship,196,27,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,0,0,14,1,2026-07-02T12:01:05.101Z,2026-07-02T14:50:52.195Z
IMO:9137090,IMO,SKEENA QUEEN,9137090,316001267,,Passenger ship,Passenger ship,110,24,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,15.57,15.57,5,1,2026-07-02T14:12:30.462Z,2026-07-02T14:50:01.704Z
IMO:9137351,IMO,WSF WENATCHEE,9137351,366749710,,60,60,140,27,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: 60; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,104.182,104.182,212,2,2026-07-01T15:17:13.794Z,2026-07-02T14:46:20.749Z
IMO:9137363,IMO,WSF PUYALLUP,9137363,366759130,,Passenger ship,Passenger ship,140,28,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,76.804,76.804,200,2,2026-07-01T15:15:44.697Z,2026-07-02T14:50:34.049Z
IMO:9137997,IMO,CIUDAD DE SOLLER,9137997,224729000,,Passenger ship,Passenger ship,188,34,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,77.078,77.078,64,2,2026-07-01T15:46:41.819Z,2026-07-02T13:43:09.714Z
IMO:9138006,IMO,VIZZAVONA,9138006,228358800,,Passenger ship,Passenger ship,188,28,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,28.126,28.126,28,1,2026-07-01T17:08:14.953Z,2026-07-01T18:15:58.618Z
IMO:9138329,IMO,M/V HAMBURG,9138329,309908000,,Passenger ship,Passenger ship,144,22,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,0,0,12,1,2026-07-02T12:10:40.971Z,2026-07-02T14:49:42.627Z
IMO:9138850,IMO,CARNIVAL SUNRISE,9138850,308045000,,Passenger ship,Passenger ship,272,44,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship,commercial passenger/cruise scale or classification detected; dimensions are implausible for a yacht analysis,0,0,1,1,2026-07-02T12:26:13.428Z,2026-07-02T12:26:13.428Z
IMO:9139438,IMO,MARGRETE LAESOE,9139438,219000407,,69,69,69,16,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: 69; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,83.804,83.804,17,1,2026-07-01T13:51:08.888Z,2026-07-01T17:13:00.092Z
IMO:9140839,IMO,SINDO 12,9140839,563780000,,Passenger ship,Passenger ship,32,7,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,9.766,9.766,14,1,2026-07-02T13:49:57.997Z,2026-07-02T14:49:49.851Z
IMO:9141065,IMO,NORWEGIAN SPIRIT,9141065,311746000,,Passenger ship,Passenger ship,0,36,0,PLAUSIBLE_BUT_UNVERIFIED,unknown_length,VERIFIED_OCEAN_CRUISE / HIGH / ACCEPT,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship; partial dimensions are plausible but incomplete,already verified as an accepted ocean/expedition cruise vessel,311.65,311.65,345,3,2026-07-01T17:16:50.355Z,2026-07-07T06:24:28.859Z
IMO:9142605,IMO,ISLE OF INISHMORE,9142605,209093000,,Passenger ship,Passenger ship,182,33,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,58.817,58.817,39,2,2026-07-01T17:43:43.674Z,2026-07-02T14:49:40.205Z
IMO:9143441,IMO,EXCELLENT,9143441,247279000,,Passenger ship,Passenger ship,202,28,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,104.033,104.033,48,1,2026-07-01T13:48:15.632Z,2026-07-01T18:16:50.997Z
IMO:9143491,IMO,FIOR DI LEVANTE,9143491,241329000,,Passenger ship,Passenger ship,119,20,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,132.50699999999998,132.50699999999998,134,2,2026-07-01T13:23:07.178Z,2026-07-02T14:50:16.716Z
IMO:9144081,IMO,BASTOE I,9144081,259401000,,60,60,110,18,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: 60; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,123.614,123.614,156,2,2026-07-01T13:52:41.756Z,2026-07-02T14:47:28.266Z
IMO:9144093,IMO,BASTO II,9144093,259402000,,60,60,109,18,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: 60; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,40,2,2026-07-01T13:49:49.790Z,2026-07-02T14:39:13.343Z
IMO:9144419,IMO,PRINS RICHARD,9144419,219000429,,Passenger ship,Passenger ship,142,26,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,166.512,166.512,149,2,2026-07-01T13:22:08.806Z,2026-07-02T14:50:45.108Z
IMO:9144421,IMO,PRINSESSE BENEDIKTE,9144421,219000431,,Passenger ship,Passenger ship,141,26,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,158.042,158.042,156,2,2026-07-01T14:16:46.140Z,2026-07-02T14:51:13.786Z
IMO:9144665,IMO,MARE ISLAND,9144665,366989380,,Passenger ship,Passenger ship,42,10,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,35.599,35.599,54,1,2026-07-01T15:55:22.824Z,2026-07-01T18:15:46.641Z
IMO:9144691,IMO,ACCIARELLO,9144691,247106900,,Passenger ship,Passenger ship,113,19,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,86.09599999999999,86.09599999999999,42,2,2026-07-01T14:48:09.431Z,2026-07-02T12:43:31.541Z
IMO:9144732,IMO,VINCENZO FLORIO,9144732,247441000,,Passenger ship,Passenger ship,181,28,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,116.638,116.638,132,1,2026-07-01T13:17:43.689Z,2026-07-01T18:11:07.213Z
IMO:9144744,IMO,RAFFAELE RUBATTINO,9144744,247442000,,Passenger ship,Passenger ship,180,26,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,0,0,31,1,2026-07-01T13:38:13.251Z,2026-07-01T18:14:58.063Z
IMO:9144811,IMO,AF MIA,9144811,247343200,,Passenger ship,Passenger ship,201,26,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,61.906,61.906,17,1,2026-07-01T15:47:36.743Z,2026-07-01T18:16:43.314Z
IMO:9145164,IMO,FINNFELLOW,9145164,265042000,,Passenger ship,Passenger ship,188,30,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,77.501,77.501,58,2,2026-07-01T13:39:37.118Z,2026-07-02T12:11:31.896Z
IMO:9145176,IMO,STENA GERMANICA,9145176,266331000,,69,69,241,30,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: 69; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,69.156,69.156,73,2,2026-07-01T14:11:47.916Z,2026-07-02T12:41:03.848Z
IMO:9147291,IMO,KAIARAHI,9147291,512144000,,Passenger ship,Passenger ship,180,25,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,0,0,1,1,2026-07-02T12:30:14.960Z,2026-07-02T12:30:14.960Z
IMO:9150030,IMO,HAMLET,9150030,219622000,,Passenger ship,Passenger ship,106,28,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,119.104,119.104,168,2,2026-07-01T13:22:42.223Z,2026-07-02T14:49:22.214Z
IMO:9151010,IMO,BODOE,9151010,257778000,,Passenger ship,Passenger ship,81,18,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,174.185,174.185,85,2,2026-07-01T13:36:01.440Z,2026-07-02T14:49:15.769Z
IMO:9151539,IMO,SCHLESWIG-HOLSTEIN,9151539,255917340,,Passenger ship,Passenger ship,141,24,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,182.953,182.953,142,2,2026-07-01T13:24:42.673Z,2026-07-02T14:49:56.414Z
IMO:9151541,IMO,DEUTSCHLAND,9151541,211188000,,Passenger ship,Passenger ship,142,24,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,LIKELY_FALSE_POSITIVE,0.88,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,166.96,166.96,130,2,2026-07-01T13:36:18.521Z,2026-07-02T14:49:19.748Z
IMO:9151565,IMO,LAERDAL,9151565,259439000,,Passenger ship,Passenger ship,80,14,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / MEDIUM,UNCERTAIN,0.42,IMO present; MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,175.704,175.704,25,2,2026-07-01T13:22:19.077Z,2026-07-02T14:38:28.350Z
